2,0,1998-01-02,0,0,0000-00-00,3,
3,0,1998-01-03,1,1,1998-01-03,1,
2,0,1998-01-04,1,1,1998-01-04,1,
1,0,1998-01-05,1,1,1998-01-05,1,
0,0,1998-01-06,1,7,1998-01-12,7,
0,0,1998-01-07,0,0,0000-00-00,7,
0,0,1998-01-08,0,0,0000-00-00,7,
0,0,1998-01-09,0,0,0000-00-00,7,
0,0,1998-01-10,0,0,0000-00-00,7,
0,0,1998-01-11,0,0,0000-00-00,7,
0,0,1998-01-12,0,0,0000-00-00,7,
0,1,1998-01-13,1,1,1998-01-13,1,
0,2,1998-01-14,1,5,1998-01-18,5,
0,2,1998-01-15,0,0,0000-00-00,5,
0,2,1998-01-16,0,0,0000-00-00,5,
0,2,1998-01-17,0,0,0000-00-00,5,
0,2,1998-01-18,0,0,0000-00-00,5,
1,2,1998-01-19,1,1,1998-01-19,1,
2,0,1998-01-20,1,1,1998-01-20,1,
3,0,1998-01-21,1,1,1998-01-21,1,
2,2,1998-01-22,1,2,1998-01-23,2,
2,2,1998-01-23,0,0,0000-00-00,2,
3,2,1998-01-24,1,1,1998-01-24,1,
2,1,1998-01-25,1,1,1998-01-25,1,
1,2,1998-01-26,1,1,1998-01-26,1,
2,2,1998-01-27,1,2,1998-01-28,2,
2,2,1998-01-28,0,0,0000-00-00,2,
2,1,1998-01-29,1,2,1998-01-30,2,
2,1,1998-01-30,0,0,0000-00-00,2,
1,1,1998-01-31,1,1,1998-01-31,1,
3,2,1998-02-01,1,1,1998-02-01,1,
3,1,1998-02-02,1,1,1998-02-02,1,
3,0,1998-02-03,1,1,1998-02-03,1,
2,0,1998-02-04,1,3,1998-02-06,3,
2,0,1998-02-05,0,0,0000-00-00,3,
2,0,1998-02-06,0,0,0000-00-00,3,
1,1,1998-02-07,1,1,1998-02-07,1,
2,0,1998-02-08,1,1,1998-02-08,1,
3,0,1998-02-09,1,1,1998-02-09,1,
2,0,1998-02-10,1,2,1998-02-11,2,
2,0,1998-02-11,0,0,0000-00-00,2,
1,1,1998-02-12,1,1,1998-02-12,1,
2,0,1998-02-13,1,1,1998-02-13,1,
2,2,1998-02-14,1,2,1998-02-15,2,
2,2,1998-02-15,0,0,0000-00-00,2,
3,2,1998-02-16,1,1,1998-02-16,1,
3,1,1998-02-17,1,1,1998-02-17,1,
2,0,1998-02-18,1,1,1998-02-18,1,
1,0,1998-02-19,1,2,1998-02-20,2,
1,0,1998-02-20,0,0,0000-00-00,2,
2,0,1998-02-21,1,1,1998-02-21,1,
1,1,1998-02-22,1,2,1998-02-23,2,
1,1,1998-02-23,0,0,0000-00-00,2,
2,0,1998-02-24,1,3,1998-02-26,3,
2,0,1998-02-25,0,0,0000-00-00,3,
2,0,1998-02-26,0,0,0000-00-00,3,
1,0,1998-02-27,1,1,1998-02-27,1,
0,0,1998-02-28,1,1,1998-02-28,1,
0,2,1998-03-01,1,2,1998-03-02,2,
0,2,1998-03-02,0,0,0000-00-00,2,
0,0,1998-03-03,1,1,1998-03-03,1,
0,1,1998-03-04,1,1,1998-03-04,1,
0,2,1998-03-05,1,2,1998-03-06,2,
0,2,1998-03-06,0,0,0000-00-00,2,
0,0,1998-03-07,1,1,1998-03-07,1,
2,0,1998-03-08,1,1,1998-03-08,1,
1,1,1998-03-09,1,1,1998-03-09,1,
3,2,1998-03-10,1,1,1998-03-10,1,
3,1,1998-03-11,1,1,1998-03-11,1,
3,2,1998-03-12,1,3,1998-03-14,3,
3,2,1998-03-13,0,0,0000-00-00,3,
3,2,1998-03-14,0,0,0000-00-00,3,
3,1,1998-03-15,1,2,1998-03-16,2,
3,1,1998-03-16,0,0,0000-00-00,2,
2,1,1998-03-17,1,1,1998-03-17,1,
1,2,1998-03-18,1,1,1998-03-18,1,
2,2,1998-03-19,1,1,1998-03-19,1,
3,2,1998-03-20,1,2,1998-03-21,2,
3,2,1998-03-21,0,0,0000-00-00,2,
2,0,1998-03-22,1,2,1998-03-23,2,
2,0,1998-03-23,0,0,0000-00-00,2,
1,2,1998-03-24,1,1,1998-03-24,1,
1,1,1998-03-25,1,1,1998-03-25,1,
1,0,1998-03-26,1,3,1998-03-28,3,
1,0,1998-03-27,0,0,0000-00-00,3,
1,0,1998-03-28,0,0,0000-00-00,3,
1,1,1998-03-29,1,1,1998-03-29,1,
1,2,1998-03-30,1,1,1998-03-30,1,
0,2,1998-03-31,1,1,1998-03-31,1,
0,1,1998-11-01,1,2,1998-11-02,2,
0,1,1998-11-02,0,0,0000-00-00,2,
1,1,1998-11-03,1,2,1998-11-04,2,
1,1,1998-11-04,0,0,0000-00-00,2,
1,2,1998-11-05,1,1,1998-11-05,1,
0,1,1998-11-06,1,1,1998-11-06,1,
2,0,1998-11-07,1,1,1998-11-07,1,
3,1,1998-11-08,1,1,1998-11-08,1,
3,0,1998-11-09,1,2,1998-11-10,2,
3,0,1998-11-10,0,0,0000-00-00,2,
2,0,1998-11-11,1,1,1998-11-11,1,
0,0,1998-11-12,1,1,1998-11-12,1,
0,1,1998-11-13,1,1,1998-11-13,1,
1,2,1998-11-14,1,1,1998-11-14,1,
1,1,1998-11-15,1,1,1998-11-15,1,
1,0,1998-11-16,1,1,1998-11-16,1,
1,2,1998-11-17,1,2,1998-11-18,2,
1,2,1998-11-18,0,0,0000-00-00,2,
1,1,1998-11-19,1,1,1998-11-19,1,
1,0,1998-11-20,1,1,1998-11-20,1,
2,0,1998-11-21,1,1,1998-11-21,1,
1,1,1998-11-22,1,1,1998-11-22,1,
2,0,1998-11-23,1,2,1998-11-24,2,
2,0,1998-11-24,0,0,0000-00-00,2,
2,1,1998-11-25,1,1,1998-11-25,1,
1,1,1998-11-26,1,1,1998-11-26,1,
2,0,1998-11-27,1,2,1998-11-28,2,
2,0,1998-11-28,0,0,0000-00-00,2,
2,2,1998-11-29,1,1,1998-11-29,1,
3,2,1998-11-30,1,1,1998-11-30,1,
3,0,1998-12-01,1,1,1998-12-01,1,
1,2,1998-12-02,1,1,1998-12-02,1,
0,2,1998-12-03,1,1,1998-12-03,1,
1,2,1998-12-04,1,3,1998-12-06,3,
1,2,1998-12-05,0,0,0000-00-00,3,
1,2,1998-12-06,0,0,0000-00-00,3,
2,1,1998-12-07,1,1,1998-12-07,1,
1,1,1998-12-08,1,1,1998-12-08,1,
2,0,1998-12-09,1,1,1998-12-09,1,
3,0,1998-12-10,1,1,1998-12-10,1,
1,1,1998-12-11,1,1,1998-12-11,1,
1,0,1998-12-12,1,1,1998-12-12,1,
1,2,1998-12-13,1,1,1998-12-13,1,
0,0,1998-12-14,1,1,1998-12-14,1,
1,2,1998-12-15,1,1,1998-12-15,1,
0,1,1998-12-16,1,1,1998-12-16,1,
1,0,1998-12-17,1,1,1998-12-17,1,
2,2,1998-12-18,1,1,1998-12-18,1,
1,2,1998-12-19,1,1,1998-12-19,1,
2,2,1998-12-20,1,1,1998-12-20,1,
3,0,1998-12-21,1,2,1998-12-22,2,
3,0,1998-12-22,0,0,0000-00-00,2,
1,1,1998-12-23,1,1,1998-12-23,1,
2,0,1998-12-24,1,3,1998-12-26,3,
2,0,1998-12-25,0,0,0000-00-00,3,
2,0,1998-12-26,0,0,0000-00-00,3,
0,0,1998-12-27,1,1,1998-12-27,1,
1,0,1998-12-28,1,2,1998-12-29,2,
1,0,1998-12-29,0,0,0000-00-00,2,
0,0,1998-12-30,1,1,1998-12-30,1,
0,1,1998-12-31,1,1,1998-12-31,1,
0,2,1999-01-01,1,1,1999-01-01,1,
0,1,1999-01-02,1,1,1999-01-02,1,
0,0,1999-01-03,1,2,1999-01-04,2,
0,0,1999-01-04,0,0,0000-00-00,2,
1,2,1999-01-05,1,1,1999-01-05,1,
2,2,1999-01-06,1,1,1999-01-06,1,
3,0,1999-01-07,1,1,1999-01-07,1,
2,1,1999-01-08,1,2,1999-01-09,2,
2,1,1999-01-09,0,0,0000-00-00,2,
3,1,1999-01-10,1,1,1999-01-10,1,
3,0,1999-01-11,1,1,1999-01-11,1,
2,0,1999-01-12,1,1,1999-01-12,1,
3,0,1999-01-13,1,2,1999-01-14,2,
3,0,1999-01-14,0,0,0000-00-00,2,
2,0,1999-01-15,1,1,1999-01-15,1,
0,0,1999-01-16,1,1,1999-01-16,1,
0,1,1999-01-17,1,2,1999-01-18,2,
0,1,1999-01-18,0,0,0000-00-00,2,
2,0,1999-01-19,1,1,1999-01-19,1,
1,0,1999-01-20,1,1,1999-01-20,1,
1,2,1999-01-21,1,1,1999-01-21,1,
1,0,1999-01-22,1,2,1999-01-23,2,
1,0,1999-01-23,0,0,0000-00-00,2,
2,0,1999-01-24,1,1,1999-01-24,1,
1,0,1999-01-25,1,1,1999-01-25,1,
1,1,1999-01-26,1,1,1999-01-26,1,
2,0,1999-01-27,1,1,1999-01-27,1,
3,2,1999-01-28,1,1,1999-01-28,1,
3,1,1999-01-29,1,1,1999-01-29,1,
3,2,1999-01-30,1,1,1999-01-30,1,
2,0,1999-01-31,1,1,1999-01-31,1,
3,0,1999-02-01,1,1,1999-02-01,1,
3,1,1999-02-02,1,1,1999-02-02,1,
3,0,1999-02-03,1,2,1999-02-04,2,
3,0,1999-02-04,0,0,0000-00-00,2,
1,1,1999-02-05,1,1,1999-02-05,1,
1,2,1999-02-06,1,1,1999-02-06,1,
2,2,1999-02-07,1,1,1999-02-07,1,
1,2,1999-02-08,1,1,1999-02-08,1,
2,2,1999-02-09,1,1,1999-02-09,1,
3,2,1999-02-10,1,1,1999-02-10,1,
2,1,1999-02-11,1,1,1999-02-11,1,
3,1,1999-02-12,1,3,1999-02-14,3,
3,1,1999-02-13,0,0,0000-00-00,3,
3,1,1999-02-14,0,0,0000-00-00,3,
3,0,1999-02-15,1,1,1999-02-15,1,
1,1,1999-02-16,1,1,1999-02-16,1,
2,0,1999-02-17,1,4,1999-02-20,4,
2,0,1999-02-18,0,0,0000-00-00,4,
2,0,1999-02-19,0,0,0000-00-00,4,
2,0,1999-02-20,0,0,0000-00-00,4,
1,0,1999-02-21,1,1,1999-02-21,1,
1,2,1999-02-22,1,1,1999-02-22,1,
1,1,1999-02-23,1,1,1999-02-23,1,
2,1,1999-02-24,1,1,1999-02-24,1,
3,0,1999-02-25,1,2,1999-02-26,2,
3,0,1999-02-26,0,0,0000-00-00,2,
2,0,1999-02-27,1,1,1999-02-27,1,
0,0,1999-02-28,1,1,1999-02-28,1,
0,1,1999-03-01,1,1,1999-03-01,1,
1,0,1999-03-02,1,1,1999-03-02,1,
1,1,1999-03-03,1,1,1999-03-03,1,
2,2,1999-03-04,1,1,1999-03-04,1,
2,1,1999-03-05,1,1,1999-03-05,1,
0,1,1999-03-06,1,1,1999-03-06,1,
1,2,1999-03-07,1,1,1999-03-07,1,
2,1,1999-03-08,1,1,1999-03-08,1,
3,0,1999-03-09,1,1,1999-03-09,1,
2,0,1999-03-10,1,1,1999-03-10,1,
0,0,1999-03-11,1,4,1999-03-14,4,
0,0,1999-03-12,0,0,0000-00-00,4,
0,0,1999-03-13,0,0,0000-00-00,4,
0,0,1999-03-14,0,0,0000-00-00,4,
0,2,1999-03-15,1,1,1999-03-15,1,
0,0,1999-03-16,1,1,1999-03-16,1,
1,0,1999-03-17,1,1,1999-03-17,1,
2,2,1999-03-18,1,2,1999-03-19,2,
2,2,1999-03-19,0,0,0000-00-00,2,
3,0,1999-03-20,1,1,1999-03-20,1,
2,1,1999-03-21,1,1,1999-03-21,1,
1,0,1999-03-22,1,2,1999-03-23,2,
1,0,1999-03-23,0,0,0000-00-00,2,
0,1,1999-03-24,1,1,1999-03-24,1,
1,2,1999-03-25,1,1,1999-03-25,1,
1,1,1999-03-26,1,1,1999-03-26,1,
0,2,1999-03-27,1,1,1999-03-27,1,
0,0,1999-03-28,1,1,1999-03-28,1,
1,0,1999-03-29,1,2,1999-03-30,2,
1,0,1999-03-30,0,0,0000-00-00,2,
0,2,1999-03-31,1,1,1999-03-31,1,
1,0,1999-11-01,1,1,1999-11-01,1,
1,1,1999-11-02,1,1,1999-11-02,1,
2,0,1999-11-03,1,2,1999-11-04,2,
2,0,1999-11-04,0,0,0000-00-00,2,
2,2,1999-11-05,1,1,1999-11-05,1,
2,1,1999-11-06,1,1,1999-11-06,1,
3,1,1999-11-07,1,1,1999-11-07,1,
3,2,1999-11-08,1,1,1999-11-08,1,
2,2,1999-11-09,1,2,1999-11-10,2,
2,2,1999-11-10,0,0,0000-00-00,2,
3,2,1999-11-11,1,1,1999-11-11,1,
2,2,1999-11-12,1,2,1999-11-13,2,
2,2,1999-11-13,0,0,0000-00-00,2,
3,1,1999-11-14,1,2,1999-11-15,2,
3,1,1999-11-15,0,0,0000-00-00,2,
2,2,1999-11-16,1,2,1999-11-17,2,
2,2,1999-11-17,0,0,0000-00-00,2,
3,2,1999-11-18,1,2,1999-11-19,2,
3,2,1999-11-19,0,0,0000-00-00,2,
3,1,1999-11-20,1,2,1999-11-21,2,
3,1,1999-11-21,0,0,0000-00-00,2,
3,0,1999-11-22,1,1,1999-11-22,1,
2,0,1999-11-23,1,1,1999-11-23,1,
1,0,1999-11-24,1,1,1999-11-24,1,
0,1,1999-11-25,1,3,1999-11-27,3,
0,1,1999-11-26,0,0,0000-00-00,3,
0,1,1999-11-27,0,0,0000-00-00,3,
1,1,1999-11-28,1,2,1999-11-29,2,
1,1,1999-11-29,0,0,0000-00-00,2,
2,0,1999-11-30,1,1,1999-11-30,1,
3,0,1999-12-01,1,1,1999-12-01,1,
2,0,1999-12-02,1,1,1999-12-02,1,
1,1,1999-12-03,1,1,1999-12-03,1,
1,2,1999-12-04,1,1,1999-12-04,1,
2,0,1999-12-05,1,4,1999-12-08,4,
2,0,1999-12-06,0,0,0000-00-00,4,
2,0,1999-12-07,0,0,0000-00-00,4,
2,0,1999-12-08,0,0,0000-00-00,4,
0,0,1999-12-09,1,2,1999-12-10,2,
0,0,1999-12-10,0,0,0000-00-00,2,
1,0,1999-12-11,1,1,1999-12-11,1,
2,0,1999-12-12,1,1,1999-12-12,1,
0,0,1999-12-13,1,1,1999-12-13,1,
1,2,1999-12-14,1,1,1999-12-14,1,
2,2,1999-12-15,1,1,1999-12-15,1,
0,1,1999-12-16,1,1,1999-12-16,1,
0,2,1999-12-17,1,1,1999-12-17,1,
1,2,1999-12-18,1,1,1999-12-18,1,
2,2,1999-12-19,1,1,1999-12-19,1,
2,1,1999-12-20,1,1,1999-12-20,1,
1,0,1999-12-21,1,1,1999-12-21,1,
1,1,1999-12-22,1,2,1999-12-23,2,
1,1,1999-12-23,0,0,0000-00-00,2,
1,0,1999-12-24,1,2,1999-12-25,2,
1,0,1999-12-25,0,0,0000-00-00,2,
2,0,1999-12-26,1,1,1999-12-26,1,
2,1,1999-12-27,1,1,1999-12-27,1,
2,2,1999-12-28,1,1,1999-12-28,1,
3,1,1999-12-29,1,1,1999-12-29,1,
2,2,1999-12-30,1,1,1999-12-30,1,
3,0,1999-12-31,1,1,1999-12-31,1,
3,1,2000-01-01,1,2,2000-01-02,2,
3,1,2000-01-02,0,0,0000-00-00,2,
3,0,2000-01-03,1,2,2000-01-04,2,
3,0,2000-01-04,0,0,0000-00-00,2,
2,0,2000-01-05,1,3,2000-01-07,3,
2,0,2000-01-06,0,0,0000-00-00,3,
2,0,2000-01-07,0,0,0000-00-00,3,
3,0,2000-01-08,1,1,2000-01-08,1,
2,1,2000-01-09,1,1,2000-01-09,1,
3,0,2000-01-10,1,1,2000-01-10,1,
2,0,2000-01-11,1,1,2000-01-11,1,
2,2,2000-01-12,1,2,2000-01-13,2,
2,2,2000-01-13,0,0,0000-00-00,2,
3,2,2000-01-14,1,4,2000-01-17,4,
3,2,2000-01-15,0,0,0000-00-00,4,
3,2,2000-01-16,0,0,0000-00-00,4,
3,2,2000-01-17,0,0,0000-00-00,4,
2,2,2000-01-18,1,2,2000-01-19,2,
2,2,2000-01-19,0,0,0000-00-00,2,
3,2,2000-01-20,1,1,2000-01-20,1,
2,2,2000-01-21,1,3,2000-01-23,3,
2,2,2000-01-22,0,0,0000-00-00,3,
2,2,2000-01-23,0,0,0000-00-00,3,
3,2,2000-01-24,1,1,2000-01-24,1,
3,1,2000-01-25,1,1,2000-01-25,1,
3,2,2000-01-26,1,1,2000-01-26,1,
2,1,2000-01-27,1,1,2000-01-27,1,
2,0,2000-01-28,1,1,2000-01-28,1,
1,1,2000-01-29,1,1,2000-01-29,1,
2,0,2000-01-30,1,1,2000-01-30,1,
3,0,2000-01-31,1,2,2000-02-01,2,
3,0,2000-02-01,0,0,0000-00-00,2,
1,1,2000-02-02,1,1,2000-02-02,1,
1,2,2000-02-03,1,1,2000-02-03,1,
2,0,2000-02-04,1,1,2000-02-04,1,
3,1,2000-02-05,1,2,2000-02-06,2,
3,1,2000-02-06,0,0,0000-00-00,2,
2,1,2000-02-07,1,1,2000-02-07,1,
2,0,2000-02-08,1,1,2000-02-08,1,
3,0,2000-02-09,1,2,2000-02-10,2,
3,0,2000-02-10,0,0,0000-00-00,2,
2,0,2000-02-11,1,2,2000-02-12,2,
2,0,2000-02-12,0,0,0000-00-00,2,
1,2,2000-02-13,1,1,2000-02-13,1,
3,0,2000-02-14,1,1,2000-02-14,1,
2,0,2000-02-15,1,1,2000-02-15,1,
0,2,2000-02-16,1,1,2000-02-16,1,
1,0,2000-02-17,1,1,2000-02-17,1,
0,2,2000-02-18,1,1,2000-02-18,1,
2,2,2000-02-19,1,1,2000-02-19,1,
2,1,2000-02-20,1,1,2000-02-20,1,
3,1,2000-02-21,1,1,2000-02-21,1,
2,1,2000-02-22,1,1,2000-02-22,1,
3,0,2000-02-23,1,3,2000-02-25,3,
3,0,2000-02-24,0,0,0000-00-00,3,
3,0,2000-02-25,0,0,0000-00-00,3,
2,0,2000-02-26,1,1,2000-02-26,1,
1,0,2000-02-27,1,1,2000-02-27,1,
1,1,2000-02-28,1,2,2000-03-01,2,
1,1,2000-03-01,0,0,0000-00-00,2,
0,0,2000-03-02,1,1,2000-03-02,1,
1,2,2000-03-03,1,1,2000-03-03,1,
2,2,2000-03-04,1,1,2000-03-04,1,
2,0,2000-03-05,1,1,2000-03-05,1,
0,2,2000-03-06,1,1,2000-03-06,1,
0,1,2000-03-07,1,2,2000-03-08,2,
0,1,2000-03-08,0,0,0000-00-00,2,
1,2,2000-03-09,1,1,2000-03-09,1,
2,1,2000-03-10,1,1,2000-03-10,1,
3,1,2000-03-11,1,2,2000-03-12,2,
3,1,2000-03-12,0,0,0000-00-00,2,
3,0,2000-03-13,1,1,2000-03-13,1,
3,2,2000-03-14,1,2,2000-03-15,2,
3,2,2000-03-15,0,0,0000-00-00,2,
3,1,2000-03-16,1,1,2000-03-16,1,
3,2,2000-03-17,1,1,2000-03-17,1,
3,1,2000-03-18,1,1,2000-03-18,1,
3,0,2000-03-19,1,1,2000-03-19,1,
2,0,2000-03-20,1,2,2000-03-21,2,
2,0,2000-03-21,0,0,0000-00-00,2,
0,0,2000-03-22,1,3,2000-03-24,3,
0,0,2000-03-23,0,0,0000-00-00,3,
0,0,2000-03-24,0,0,0000-00-00,3,
0,1,2000-03-25,1,1,2000-03-25,1,
0,2,2000-03-26,1,1,2000-03-26,1,
1,2,2000-03-27,1,1,2000-03-27,1,
3,2,2000-03-28,1,1,2000-03-28,1,
3,1,2000-03-29,1,1,2000-03-29,1,
2,0,2000-03-30,1,1,2000-03-30,1,
0,0,2000-03-31,1,1,2000-03-31,1,
1,0,2000-11-01,1,1,2000-11-01,1,
1,1,2000-11-02,1,2,2000-11-03,2,
1,1,2000-11-03,0,0,0000-00-00,2,
0,1,2000-11-04,1,2,2000-11-05,2,
0,1,2000-11-05,0,0,0000-00-00,2,
2,2,2000-11-06,1,1,2000-11-06,1,
2,1,2000-11-07,1,2,2000-11-08,2,
2,1,2000-11-08,0,0,0000-00-00,2,
1,0,2000-11-09,1,1,2000-11-09,1,
0,0,2000-11-10,1,2,2000-11-11,2,
0,0,2000-11-11,0,0,0000-00-00,2,
2,2,2000-11-12,1,1,2000-11-12,1,
3,2,2000-11-13,1,1,2000-11-13,1,
2,0,2000-11-14,1,2,2000-11-15,2,
2,0,2000-11-15,0,0,0000-00-00,2,
1,1,2000-11-16,1,1,2000-11-16,1,
1,2,2000-11-17,1,1,2000-11-17,1,
2,2,2000-11-18,1,1,2000-11-18,1,
1,2,2000-11-19,1,1,2000-11-19,1,
1,1,2000-11-20,1,2,2000-11-21,2,
1,1,2000-11-21,0,0,0000-00-00,2,
0,1,2000-11-22,1,2,2000-11-23,2,
0,1,2000-11-23,0,0,0000-00-00,2,
0,2,2000-11-24,1,1,2000-11-24,1,
0,0,2000-11-25,1,13,2000-12-07,13,
0,0,2000-11-26,0,0,0000-00-00,13,
0,0,2000-11-27,0,0,0000-00-00,13,
0,0,2000-11-28,0,0,0000-00-00,13,
0,0,2000-11-29,0,0,0000-00-00,13,
0,0,2000-11-30,0,0,0000-00-00,13,
0,0,2000-12-01,0,0,0000-00-00,13,
0,0,2000-12-02,0,0,0000-00-00,13,
0,0,2000-12-03,0,0,0000-00-00,13,
0,0,2000-12-04,0,0,0000-00-00,13,
0,0,2000-12-05,0,0,0000-00-00,13,
0,0,2000-12-06,0,0,0000-00-00,13,
0,0,2000-12-07,0,0,0000-00-00,13,
0,1,2000-12-08,1,1,2000-12-08,1,
0,2,2000-12-09,1,2,2000-12-10,2,
0,2,2000-12-10,0,0,0000-00-00,2,
0,0,2000-12-11,1,2,2000-12-12,2,
0,0,2000-12-12,0,0,0000-00-00,2,
0,2,2000-12-13,1,1,2000-12-13,1,
2,2,2000-12-14,1,1,2000-12-14,1,
3,0,2000-12-15,1,1,2000-12-15,1,
3,1,2000-12-16,1,1,2000-12-16,1,
0,0,2000-12-17,1,2,2000-12-18,2,
0,0,2000-12-18,0,0,0000-00-00,2,
0,2,2000-12-19,1,1,2000-12-19,1,
0,0,2000-12-20,1,1,2000-12-20,1,
0,2,2000-12-21,1,10,2000-12-30,10,
0,2,2000-12-22,0,0,0000-00-00,10,
0,2,2000-12-23,0,0,0000-00-00,10,
0,2,2000-12-24,0,0,0000-00-00,10,
0,2,2000-12-25,0,0,0000-00-00,10,
0,2,2000-12-26,0,0,0000-00-00,10,
0,2,2000-12-27,0,0,0000-00-00,10,
0,2,2000-12-28,0,0,0000-00-00,10,
0,2,2000-12-29,0,0,0000-00-00,10,
0,2,2000-12-30,0,0,0000-00-00,10,
0,0,2000-12-31,1,2,2001-01-01,2,
0,0,2001-01-01,0,0,0000-00-00,2,
0,2,2001-01-02,1,2,2001-01-03,2,
0,2,2001-01-03,0,0,0000-00-00,2,
0,0,2001-01-04,1,1,2001-01-04,1,
1,0,2001-01-05,1,2,2001-01-06,2,
1,0,2001-01-06,0,0,0000-00-00,2,
1,1,2001-01-07,1,1,2001-01-07,1,
1,2,2001-01-08,1,2,2001-01-09,2,
1,2,2001-01-09,0,0,0000-00-00,2,
2,2,2001-01-10,1,2,2001-01-11,2,
2,2,2001-01-11,0,0,0000-00-00,2,
3,2,2001-01-12,1,2,2001-01-13,2,
3,2,2001-01-13,0,0,0000-00-00,2,
3,1,2001-01-14,1,2,2001-01-15,2,
3,1,2001-01-15,0,0,0000-00-00,2,
3,2,2001-01-16,1,2,2001-01-17,2,
3,2,2001-01-17,0,0,0000-00-00,2,
2,2,2001-01-18,1,1,2001-01-18,1,
3,2,2001-01-19,1,1,2001-01-19,1,
3,1,2001-01-20,1,1,2001-01-20,1,
3,2,2001-01-21,1,1,2001-01-21,1,
1,1,2001-01-22,1,1,2001-01-22,1,
1,0,2001-01-23,1,1,2001-01-23,1,
2,0,2001-01-24,1,4,2001-01-27,4,
2,0,2001-01-25,0,0,0000-00-00,4,
2,0,2001-01-26,0,0,0000-00-00,4,
2,0,2001-01-27,0,0,0000-00-00,4,
0,2,2001-01-28,1,1,2001-01-28,1,
1,1,2001-01-29,1,1,2001-01-29,1,
1,2,2001-01-30,1,1,2001-01-30,1,
3,2,2001-01-31,1,2,2001-02-01,2,
3,2,2001-02-01,0,0,0000-00-00,2,
3,0,2001-02-02,1,1,2001-02-02,1,
3,1,2001-02-03,1,1,2001-02-03,1,
1,2,2001-02-04,1,1,2001-02-04,1,
0,2,2001-02-05,1,1,2001-02-05,1,
0,1,2001-02-06,1,1,2001-02-06,1,
0,2,2001-02-07,1,1,2001-02-07,1,
1,2,2001-02-08,1,1,2001-02-08,1,
0,2,2001-02-09,1,1,2001-02-09,1,
1,0,2001-02-10,1,1,2001-02-10,1,
2,0,2001-02-11,1,1,2001-02-11,1,
2,2,2001-02-12,1,1,2001-02-12,1,
3,1,2001-02-13,1,2,2001-02-14,2,
3,1,2001-02-14,0,0,0000-00-00,2,
3,2,2001-02-15,1,1,2001-02-15,1,
3,1,2001-02-16,1,1,2001-02-16,1,
1,1,2001-02-17,1,1,2001-02-17,1,
3,2,2001-02-18,1,2,2001-02-19,2,
3,2,2001-02-19,0,0,0000-00-00,2,
3,1,2001-02-20,1,1,2001-02-20,1,
2,1,2001-02-21,1,1,2001-02-21,1,
0,2,2001-02-22,1,1,2001-02-22,1,
1,2,2001-02-23,1,1,2001-02-23,1,
1,1,2001-02-24,1,1,2001-02-24,1,
0,1,2001-02-25,1,1,2001-02-25,1,
1,1,2001-02-26,1,1,2001-02-26,1,
1,2,2001-02-27,1,1,2001-02-27,1,
0,2,2001-02-28,1,1,2001-02-28,1,
1,2,2001-03-01,1,1,2001-03-01,1,
1,0,2001-03-02,1,1,2001-03-02,1,
0,0,2001-03-03,1,7,2001-03-09,7,
0,0,2001-03-04,0,0,0000-00-00,7,
0,0,2001-03-05,0,0,0000-00-00,7,
0,0,2001-03-06,0,0,0000-00-00,7,
0,0,2001-03-07,0,0,0000-00-00,7,
0,0,2001-03-08,0,0,0000-00-00,7,
0,0,2001-03-09,0,0,0000-00-00,7,
1,0,2001-03-10,1,2,2001-03-11,2,
1,0,2001-03-11,0,0,0000-00-00,2,
0,1,2001-03-12,1,1,2001-03-12,1,
0,2,2001-03-13,1,8,2001-03-20,8,
0,2,2001-03-14,0,0,0000-00-00,8,
0,2,2001-03-15,0,0,0000-00-00,8,
0,2,2001-03-16,0,0,0000-00-00,8,
0,2,2001-03-17,0,0,0000-00-00,8,
0,2,2001-03-18,0,0,0000-00-00,8,
0,2,2001-03-19,0,0,0000-00-00,8,
0,2,2001-03-20,0,0,0000-00-00,8,
0,1,2001-03-21,1,1,2001-03-21,1,
0,0,2001-03-22,1,7,2001-03-28,7,
0,0,2001-03-23,0,0,0000-00-00,7,
0,0,2001-03-24,0,0,0000-00-00,7,
0,0,2001-03-25,0,0,0000-00-00,7,
0,0,2001-03-26,0,0,0000-00-00,7,
0,0,2001-03-27,0,0,0000-00-00,7,
0,0,2001-03-28,0,0,0000-00-00,7,
1,0,2001-03-29,1,2,2001-03-30,2,
1,0,2001-03-30,0,0,0000-00-00,2,
0,0,2001-03-31,1,1,2001-03-31,1,
2,0,2001-11-01,1,1,2001-11-01,1,
3,0,2001-11-02,1,1,2001-11-02,1,
3,1,2001-11-03,1,1,2001-11-03,1,
1,1,2001-11-04,1,2,2001-11-05,2,
1,1,2001-11-05,0,0,0000-00-00,2,
2,0,2001-11-06,1,1,2001-11-06,1,
0,1,2001-11-07,1,1,2001-11-07,1,
1,2,2001-11-08,1,1,2001-11-08,1,
3,2,2001-11-09,1,1,2001-11-09,1,
3,1,2001-11-10,1,1,2001-11-10,1,
0,2,2001-11-11,1,1,2001-11-11,1,
2,2,2001-11-12,1,2,2001-11-13,2,
2,2,2001-11-13,0,0,0000-00-00,2,
3,2,2001-11-14,1,1,2001-11-14,1,
2,2,2001-11-15,1,1,2001-11-15,1,
3,1,2001-11-16,1,1,2001-11-16,1,
3,2,2001-11-17,1,2,2001-11-18,2,
3,2,2001-11-18,0,0,0000-00-00,2,
